!xValues(GHz)	yValues(K)
91.3305489930	0.000000e+00
91.3310422800	0.000000e+00
91.3315355660	0.000000e+00
91.3320288530	0.000000e+00
91.3325221390	0.000000e+00
91.3330154260	0.000000e+00
91.3335087120	0.000000e+00
91.3340019990	0.000000e+00
91.3344952850	0.000000e+00
91.3349885720	0.000000e+00
91.3354818580	0.000000e+00
91.3359751450	0.000000e+00
91.3364684310	2.375839e+00
91.3369617180	1.115594e+00
91.3374550040	4.764207e-01
91.3379482910	1.613314e-01
91.3384415770	0.000000e+00
91.3389348640	0.000000e+00
91.3394281500	0.000000e+00
91.3399214370	0.000000e+00
91.3404147230	0.000000e+00
91.3409080100	0.000000e+00
91.3414012960	0.000000e+00
91.3418945830	0.000000e+00
91.3423878690	0.000000e+00
91.3428811560	0.000000e+00
91.3433744420	0.000000e+00
91.3438677290	0.000000e+00
91.3443610150	0.000000e+00
91.3448543020	0.000000e+00
91.3453475880	0.000000e+00
91.3458408750	0.000000e+00
91.3463341610	0.000000e+00
91.3468274480	0.000000e+00
91.3473207340	0.000000e+00
91.3478140210	0.000000e+00
91.3483073070	0.000000e+00
91.3488005940	0.000000e+00
91.3492938800	0.000000e+00
91.3497871670	0.000000e+00
91.3502804540	0.000000e+00
91.3507737400	0.000000e+00
91.3512670270	0.000000e+00
91.3517603130	0.000000e+00
91.3522536000	0.000000e+00
91.3527468860	0.000000e+00
91.3532401730	0.000000e+00
91.3537334590	0.000000e+00
91.3542267460	0.000000e+00
91.3547200320	0.000000e+00
91.3552133190	0.000000e+00
91.3557066050	0.000000e+00
91.3561998920	0.000000e+00
91.3566931780	0.000000e+00
91.3571864650	0.000000e+00
91.3576797510	0.000000e+00
91.3581730380	0.000000e+00
91.3586663240	0.000000e+00
91.3591596110	0.000000e+00
91.3596528970	0.000000e+00
91.3601461840	0.000000e+00
91.3606394700	0.000000e+00
91.3611327570	0.000000e+00
91.3616260430	0.000000e+00
91.3621193300	0.000000e+00
91.3626126160	0.000000e+00
91.3631059030	0.000000e+00
91.3635991890	0.000000e+00
91.3640924760	0.000000e+00
91.3645857620	0.000000e+00
91.3650790490	0.000000e+00
91.3655723350	0.000000e+00
91.3660656220	0.000000e+00
91.3665589080	0.000000e+00
91.3670521950	0.000000e+00
91.3675454810	0.000000e+00
91.3680387680	0.000000e+00
91.3685320540	0.000000e+00
91.3690253410	0.000000e+00
91.3695186270	0.000000e+00
91.3700119140	0.000000e+00
91.3705052000	0.000000e+00
91.3709984870	0.000000e+00
91.3714917730	0.000000e+00
91.3719850600	0.000000e+00
91.3724783460	0.000000e+00
91.3729716330	0.000000e+00
91.3734649190	0.000000e+00
91.3739582060	0.000000e+00
91.3744514920	0.000000e+00
91.3749447790	0.000000e+00
91.3754380650	0.000000e+00
91.3759313520	0.000000e+00
91.3764246380	0.000000e+00
91.3769179250	0.000000e+00
91.3774112110	0.000000e+00
91.3779044980	0.000000e+00
91.3783977840	0.000000e+00
91.3788910710	0.000000e+00
91.3793843570	0.000000e+00
91.3798776440	0.000000e+00
91.3803709300	0.000000e+00
91.3808642170	0.000000e+00
91.3813575030	0.000000e+00
91.3818507900	0.000000e+00
91.3823440760	0.000000e+00
91.3828373630	0.000000e+00
91.3833306490	0.000000e+00
91.3838239360	0.000000e+00
91.3843172220	0.000000e+00
91.3848105090	0.000000e+00
91.3853037950	0.000000e+00
91.3857970820	0.000000e+00
91.3862903680	0.000000e+00
91.3867836550	0.000000e+00
91.3872769410	0.000000e+00
91.3877702280	0.000000e+00
91.3882635140	0.000000e+00
91.3887568010	0.000000e+00
91.3892500870	0.000000e+00
91.3897433740	0.000000e+00
91.3902366600	0.000000e+00
91.3907299470	0.000000e+00
91.3912232330	0.000000e+00
91.3917165200	0.000000e+00
91.3922098060	0.000000e+00
91.3927030930	0.000000e+00
91.3931963790	0.000000e+00
91.3936896660	0.000000e+00
91.3941829520	0.000000e+00
91.3946762390	0.000000e+00
91.3951695250	0.000000e+00
91.3956628120	0.000000e+00
91.3961560980	0.000000e+00
91.3966493850	0.000000e+00
91.3971426710	0.000000e+00
91.3976359580	0.000000e+00
91.3981292440	0.000000e+00
91.3986225310	0.000000e+00
91.3991158170	0.000000e+00
91.3996091040	0.000000e+00
91.4001023900	0.000000e+00
91.4005956770	0.000000e+00
91.4010889630	0.000000e+00
91.4015822500	0.000000e+00
91.4020755360	0.000000e+00
91.4025688230	0.000000e+00
91.4030621090	0.000000e+00
91.4035553960	0.000000e+00
91.4040486820	0.000000e+00
91.4045419690	0.000000e+00
91.4050352550	0.000000e+00
91.4055285420	0.000000e+00
91.4060218280	0.000000e+00
91.4065151150	0.000000e+00
91.4070084010	0.000000e+00
91.4075016880	0.000000e+00
91.4079949740	0.000000e+00
91.4084882610	0.000000e+00
91.4089815470	0.000000e+00
91.4094748340	0.000000e+00
91.4099681200	0.000000e+00
91.4104614070	0.000000e+00
91.4109546930	0.000000e+00
91.4114479800	0.000000e+00
91.4119412660	0.000000e+00
91.4124345530	0.000000e+00
91.4129278390	0.000000e+00
91.4134211260	0.000000e+00
91.4139144120	0.000000e+00
91.4144076990	0.000000e+00
91.4149009850	0.000000e+00
91.4153942720	0.000000e+00
91.4158875580	0.000000e+00
91.4163808450	0.000000e+00
91.4168741310	0.000000e+00
91.4173674180	0.000000e+00
91.4178607040	0.000000e+00
91.4183539910	0.000000e+00
91.4188472770	0.000000e+00
91.4193405640	0.000000e+00
91.4198338500	0.000000e+00
91.4203271370	0.000000e+00
91.4208204230	0.000000e+00
91.4213137100	0.000000e+00
91.4218069960	0.000000e+00
91.4223002830	0.000000e+00
91.4227935690	0.000000e+00
91.4232868560	0.000000e+00
91.4237801420	0.000000e+00
91.4242734290	0.000000e+00
91.4247667150	0.000000e+00
91.4252600020	0.000000e+00
91.4257532880	0.000000e+00
91.4262465750	0.000000e+00
91.4267398610	0.000000e+00
91.4272331480	0.000000e+00
91.4277264340	0.000000e+00
91.4282197210	0.000000e+00
91.4287130070	0.000000e+00
91.4292062940	0.000000e+00
91.4296995800	0.000000e+00
91.4301928670	0.000000e+00
91.4306861530	0.000000e+00
91.4311794400	0.000000e+00
91.4316727260	0.000000e+00
91.4321660130	0.000000e+00
91.4326592990	0.000000e+00
91.4331525860	0.000000e+00
91.4336458720	0.000000e+00
91.4341391590	0.000000e+00
91.4346324450	0.000000e+00
91.4351257320	0.000000e+00
91.4356190180	0.000000e+00
91.4361123050	0.000000e+00
91.4366055910	0.000000e+00
91.4370988780	0.000000e+00
91.4375921640	0.000000e+00
91.4380854510	0.000000e+00
91.4385787370	0.000000e+00
91.4390720240	0.000000e+00
91.4395653100	0.000000e+00
91.4400585970	0.000000e+00
91.4405518830	0.000000e+00
91.4410451700	0.000000e+00
91.4415384560	0.000000e+00
91.4420317430	0.000000e+00
91.4425250290	0.000000e+00
91.4430183160	0.000000e+00
91.4435116020	0.000000e+00
91.4440048890	0.000000e+00
91.4444981750	0.000000e+00
91.4449914620	0.000000e+00
91.4454847480	0.000000e+00
91.4459780350	0.000000e+00
91.4464713220	0.000000e+00
91.4469646080	0.000000e+00
91.4474578950	0.000000e+00
91.4479511810	1.689204e+00
91.4484444680	2.833236e+00
91.4489377540	4.393298e+00
91.4494310410	5.466161e+00
91.4499243270	5.978012e+00
91.4504176140	6.251493e+00
91.4509109000	0.000000e+00
91.4514041870	0.000000e+00
91.4518974730	0.000000e+00
91.4523907600	0.000000e+00
91.4528840460	0.000000e+00
91.4533773330	0.000000e+00
91.4538706190	0.000000e+00
91.4543639060	0.000000e+00
91.4548571920	0.000000e+00
91.4553504790	0.000000e+00
91.4558437650	0.000000e+00
91.4563370520	0.000000e+00
91.4568303380	0.000000e+00
91.4573236250	0.000000e+00
91.4578169110	0.000000e+00
91.4583101980	0.000000e+00
91.4588034840	0.000000e+00
91.4592967710	0.000000e+00
91.4597900570	0.000000e+00
91.4602833440	0.000000e+00
91.4607766300	0.000000e+00
91.4612699170	0.000000e+00
91.4617632030	0.000000e+00
91.4622564900	0.000000e+00
91.4627497760	0.000000e+00
91.4632430630	0.000000e+00
91.4637363490	0.000000e+00
91.4642296360	0.000000e+00
91.4647229220	0.000000e+00
91.4652162090	0.000000e+00
91.4657094950	0.000000e+00
91.4662027820	0.000000e+00
91.4666960680	3.901391e-02
91.4671893550	7.106146e-01
91.4676826410	9.875523e-01
91.4681759280	9.629010e-01
91.4686692140	8.573399e-01
91.4691625010	1.056153e+00
91.4696557870	0.000000e+00
91.4701490740	0.000000e+00
91.4706423600	0.000000e+00
91.4711356470	0.000000e+00
91.4716289330	0.000000e+00
91.4721222200	0.000000e+00
91.4726155060	0.000000e+00
91.4731087930	0.000000e+00
91.4736020790	0.000000e+00
91.4740953660	0.000000e+00
91.4745886520	0.000000e+00
91.4750819390	0.000000e+00
91.4755752250	0.000000e+00
91.4760685120	0.000000e+00
91.4765617980	0.000000e+00
91.4770550850	0.000000e+00
91.4775483710	0.000000e+00
91.4780416580	9.576468e+00
91.4785349440	1.168955e+01
91.4790282310	1.261753e+01
91.4795215170	9.535788e+00
91.4800148040	6.107096e+00
91.4805080900	4.472299e+00
91.4810013770	3.549938e+00
91.4814946630	0.000000e+00
91.4819879500	0.000000e+00
91.4824812360	0.000000e+00
91.4829745230	0.000000e+00
91.4834678090	0.000000e+00
91.4839610960	0.000000e+00
91.4844543820	0.000000e+00
91.4849476690	0.000000e+00
91.4854409550	0.000000e+00
91.4859342420	0.000000e+00
91.4864275280	0.000000e+00
91.4869208150	0.000000e+00
91.4874141010	0.000000e+00
91.4879073880	0.000000e+00
91.4884006740	0.000000e+00
91.4888939610	0.000000e+00
91.4893872470	0.000000e+00
91.4898805340	0.000000e+00
91.4903738200	0.000000e+00
91.4908671070	0.000000e+00
91.4913603930	0.000000e+00
91.4918536800	0.000000e+00
91.4923469660	0.000000e+00
91.4928402530	0.000000e+00
91.4933335390	0.000000e+00
91.4938268260	0.000000e+00
91.4943201120	0.000000e+00
91.4948133990	0.000000e+00
91.4953066850	0.000000e+00
91.4957999720	0.000000e+00
91.4962932580	0.000000e+00
91.4967865450	0.000000e+00
91.4972798310	0.000000e+00
91.4977731180	0.000000e+00
91.4982664040	0.000000e+00
91.4987596910	0.000000e+00
91.4992529770	2.248581e-01
91.4997462640	0.000000e+00
91.5002395500	0.000000e+00
91.5007328370	0.000000e+00
91.5012261230	0.000000e+00
91.5017194100	0.000000e+00
91.5022126960	0.000000e+00
91.5027059830	0.000000e+00
91.5031992690	0.000000e+00
91.5036925560	0.000000e+00
91.5041858420	0.000000e+00
91.5046791290	0.000000e+00
91.5051724150	0.000000e+00
91.5056657020	0.000000e+00
91.5061589880	0.000000e+00
91.5066522750	0.000000e+00
91.5071455610	0.000000e+00
91.5076388480	0.000000e+00
91.5081321340	0.000000e+00
91.5086254210	0.000000e+00
91.5091187070	0.000000e+00
91.5096119940	0.000000e+00
91.5101052800	0.000000e+00
91.5105985670	0.000000e+00
91.5110918530	0.000000e+00
91.5115851400	0.000000e+00
91.5120784260	0.000000e+00
91.5125717130	0.000000e+00
91.5130649990	0.000000e+00
91.5135582860	0.000000e+00
91.5140515720	0.000000e+00
91.5145448590	0.000000e+00
91.5150381450	0.000000e+00
91.5155314320	0.000000e+00
91.5160247180	0.000000e+00
91.5165180050	0.000000e+00
91.5170112910	0.000000e+00
91.5175045780	0.000000e+00
91.5179978640	0.000000e+00
91.5184911510	0.000000e+00
91.5189844370	0.000000e+00
91.5194777240	0.000000e+00
91.5199710100	0.000000e+00
91.5204642970	0.000000e+00
91.5209575830	0.000000e+00
91.5214508700	0.000000e+00
91.5219441560	0.000000e+00
91.5224374430	0.000000e+00
91.5229307290	0.000000e+00
91.5234240160	0.000000e+00
91.5239173020	0.000000e+00
91.5244105890	0.000000e+00
91.5249038750	0.000000e+00
91.5253971620	0.000000e+00
91.5258904480	0.000000e+00
91.5263837350	0.000000e+00
91.5268770210	0.000000e+00
91.5273703080	0.000000e+00
91.5278635940	0.000000e+00
91.5283568810	0.000000e+00
91.5288501670	0.000000e+00
91.5293434540	0.000000e+00
91.5298367400	0.000000e+00
91.5303300270	0.000000e+00
91.5308233130	0.000000e+00
91.5313166000	0.000000e+00
91.5318098860	0.000000e+00
91.5323031730	0.000000e+00
91.5327964590	0.000000e+00
91.5332897460	0.000000e+00
91.5337830320	0.000000e+00
91.5342763190	0.000000e+00
91.5347696050	0.000000e+00
91.5352628920	0.000000e+00
91.5357561780	0.000000e+00
91.5362494650	0.000000e+00
91.5367427510	0.000000e+00
91.5372360380	0.000000e+00
91.5377293240	0.000000e+00
91.5382226110	0.000000e+00
91.5387158970	0.000000e+00
91.5392091840	0.000000e+00
91.5397024700	0.000000e+00
91.5401957570	0.000000e+00
91.5406890430	0.000000e+00
91.5411823300	0.000000e+00
91.5416756160	0.000000e+00
91.5421689030	0.000000e+00
91.5426621890	0.000000e+00
91.5431554760	0.000000e+00
91.5436487630	0.000000e+00
91.5441420490	0.000000e+00
91.5446353360	0.000000e+00
91.5451286220	0.000000e+00
91.5456219090	0.000000e+00
91.5461151950	0.000000e+00
91.5466084820	0.000000e+00
91.5471017680	0.000000e+00
91.5475950550	0.000000e+00
91.5480883410	0.000000e+00
91.5485816280	0.000000e+00
91.5490749140	0.000000e+00
91.5495682010	0.000000e+00
91.5500614870	0.000000e+00
91.5505547740	0.000000e+00
91.5510480600	0.000000e+00
91.5515413470	0.000000e+00
91.5520346330	0.000000e+00
91.5525279200	0.000000e+00
91.5530212060	0.000000e+00
91.5535144930	0.000000e+00
91.5540077790	0.000000e+00
91.5545010660	0.000000e+00
91.5549943520	0.000000e+00
91.5554876390	0.000000e+00
91.5559809250	0.000000e+00
91.5564742120	0.000000e+00
91.5569674980	0.000000e+00
91.5574607850	0.000000e+00
91.5579540710	0.000000e+00
91.5584473580	0.000000e+00
91.5589406440	0.000000e+00
91.5594339310	0.000000e+00
91.5599272170	8.067340e+00
91.5604205040	3.944521e+00
91.5609137900	1.387921e+00
91.5614070770	3.837876e-01
91.5619003630	3.562449e-01
91.5623936500	6.854547e-01
91.5628869360	0.000000e+00
91.5633802230	0.000000e+00
91.5638735090	0.000000e+00
91.5643667960	0.000000e+00
91.5648600820	0.000000e+00
91.5653533690	0.000000e+00
91.5658466550	0.000000e+00
91.5663399420	0.000000e+00
91.5668332280	0.000000e+00
91.5673265150	0.000000e+00
91.5678198010	0.000000e+00
91.5683130880	0.000000e+00
91.5688063740	0.000000e+00
91.5692996610	0.000000e+00
91.5697929470	0.000000e+00
91.5702862340	0.000000e+00
91.5707795200	0.000000e+00
91.5712728070	0.000000e+00
91.5717660930	0.000000e+00
91.5722593800	0.000000e+00
91.5727526660	0.000000e+00
91.5732459530	0.000000e+00
91.5737392390	0.000000e+00
91.5742325260	0.000000e+00
91.5747258120	0.000000e+00
91.5752190990	0.000000e+00
91.5757123850	0.000000e+00
91.5762056720	0.000000e+00
91.5766989580	0.000000e+00
91.5771922450	0.000000e+00
91.5776855310	0.000000e+00
91.5781788180	0.000000e+00
91.5786721040	0.000000e+00
91.5791653910	0.000000e+00
91.5796586770	0.000000e+00
91.5801519640	0.000000e+00
91.5806452500	0.000000e+00
91.5811385370	0.000000e+00
91.5816318230	0.000000e+00
91.5821251100	0.000000e+00
91.5826183960	0.000000e+00
91.5831116830	0.000000e+00
91.5836049690	0.000000e+00
91.5840982560	0.000000e+00
91.5845915420	0.000000e+00
91.5850848290	0.000000e+00
91.5855781150	0.000000e+00
91.5860714020	0.000000e+00
91.5865646880	0.000000e+00
91.5870579750	0.000000e+00
91.5875512610	0.000000e+00
91.5880445480	0.000000e+00
91.5885378340	0.000000e+00
91.5890311210	0.000000e+00
91.5895244070	0.000000e+00
91.5900176940	0.000000e+00
91.5905109800	0.000000e+00
91.5910042670	0.000000e+00
91.5914975530	0.000000e+00
91.5919908400	0.000000e+00
91.5924841260	0.000000e+00
91.5929774130	0.000000e+00
91.5934706990	0.000000e+00
91.5939639860	0.000000e+00
91.5944572720	0.000000e+00
91.5949505590	0.000000e+00
91.5954438450	0.000000e+00
91.5959371320	0.000000e+00
91.5964304180	0.000000e+00
91.5969237050	0.000000e+00
91.5974169910	0.000000e+00
91.5979102780	0.000000e+00
91.5984035640	0.000000e+00
91.5988968510	0.000000e+00
91.5993901370	0.000000e+00
91.5998834240	0.000000e+00
91.6003767100	0.000000e+00
91.6008699970	0.000000e+00
91.6013632830	0.000000e+00
91.6018565700	0.000000e+00
91.6023498560	0.000000e+00
91.6028431430	0.000000e+00
91.6033364290	0.000000e+00
91.6038297160	0.000000e+00
91.6043230020	0.000000e+00
91.6048162890	0.000000e+00
91.6053095750	0.000000e+00
91.6058028620	0.000000e+00
91.6062961480	0.000000e+00
91.6067894350	0.000000e+00
91.6072827210	0.000000e+00
91.6077760080	1.857088e+00
91.6082692940	3.390444e+00
91.6087625810	5.596066e+00
91.6092558670	8.369123e+00
91.6097491540	1.096689e+01
91.6102424400	1.213893e+01
91.6107357270	0.000000e+00
91.6112290130	0.000000e+00
91.6117223000	0.000000e+00
91.6122155860	0.000000e+00
91.6127088730	1.517929e+01
91.6132021590	1.120097e+01
91.6136954460	5.883998e+00
91.6141887320	2.275213e+00
91.6146820190	5.164321e-01
91.6151753050	0.000000e+00
91.6156685920	0.000000e+00
91.6161618780	0.000000e+00
91.6166551650	0.000000e+00
91.6171484510	0.000000e+00
91.6176417380	0.000000e+00
91.6181350240	0.000000e+00
91.6186283110	0.000000e+00
91.6191215970	0.000000e+00
91.6196148840	0.000000e+00
91.6201081700	0.000000e+00
91.6206014570	0.000000e+00
91.6210947430	0.000000e+00
91.6215880300	0.000000e+00
91.6220813160	0.000000e+00
91.6225746030	0.000000e+00
91.6230678890	0.000000e+00
91.6235611760	0.000000e+00
91.6240544620	0.000000e+00
91.6245477490	0.000000e+00
91.6250410350	0.000000e+00
91.6255343220	0.000000e+00
91.6260276080	0.000000e+00
91.6265208950	0.000000e+00
91.6270141810	0.000000e+00
91.6275074680	0.000000e+00
91.6280007540	0.000000e+00
91.6284940410	5.689197e-01
91.6289873270	1.466425e+00
91.6294806140	2.470692e+00
91.6299739000	3.430453e+00
91.6304671870	0.000000e+00
91.6309604730	0.000000e+00
91.6314537600	0.000000e+00
91.6319470460	0.000000e+00
91.6324403330	0.000000e+00
91.6329336190	8.324139e+00
91.6334269060	1.368464e+01
91.6339201920	1.903059e+01
91.6344134790	2.136188e+01
91.6349067650	1.786188e+01
91.6354000520	1.218478e+01
91.6358933380	0.000000e+00
91.6363866250	0.000000e+00
91.6368799110	0.000000e+00
91.6373731980	0.000000e+00
91.6378664840	0.000000e+00
91.6383597710	0.000000e+00
91.6388530570	0.000000e+00
91.6393463440	0.000000e+00
91.6398396310	0.000000e+00
91.6403329170	0.000000e+00
91.6408262040	0.000000e+00
91.6413194900	0.000000e+00
91.6418127770	0.000000e+00
91.6423060630	0.000000e+00
91.6427993500	0.000000e+00
91.6432926360	0.000000e+00
91.6437859230	0.000000e+00
91.6442792090	0.000000e+00
91.6447724960	0.000000e+00
91.6452657820	0.000000e+00
91.6457590690	0.000000e+00
91.6462523550	0.000000e+00
91.6467456420	0.000000e+00
91.6472389280	0.000000e+00
91.6477322150	0.000000e+00
91.6482255010	0.000000e+00
91.6487187880	0.000000e+00
91.6492120740	0.000000e+00
91.6497053610	0.000000e+00
91.6501986470	0.000000e+00
91.6506919340	0.000000e+00
91.6511852200	0.000000e+00
91.6516785070	0.000000e+00
91.6521717930	0.000000e+00
91.6526650800	0.000000e+00
91.6531583660	0.000000e+00
91.6536516530	0.000000e+00
91.6541449390	0.000000e+00
91.6546382260	0.000000e+00
91.6551315120	0.000000e+00
91.6556247990	0.000000e+00
91.6561180850	0.000000e+00
91.6566113720	0.000000e+00
91.6571046580	0.000000e+00
91.6575979450	0.000000e+00
91.6580912310	0.000000e+00
91.6585845180	0.000000e+00
91.6590778040	0.000000e+00
91.6595710910	0.000000e+00
91.6600643770	0.000000e+00
91.6605576640	0.000000e+00
91.6610509500	0.000000e+00
91.6615442370	0.000000e+00
91.6620375230	0.000000e+00
91.6625308100	0.000000e+00
91.6630240960	1.785151e+01
91.6635173830	1.038320e+01
91.6640106690	5.301412e+00
91.6645039560	2.393250e+00
91.6649972420	1.009950e+00
91.6654905290	8.847392e-01
91.6659838150	1.323341e+00
91.6664771020	0.000000e+00
91.6669703880	0.000000e+00
91.6674636750	0.000000e+00
91.6679569610	0.000000e+00
91.6684502480	0.000000e+00
91.6689435340	1.432931e+00
91.6694368210	2.682645e-01
91.6699301070	0.000000e+00
91.6704233940	0.000000e+00
91.6709166800	0.000000e+00
91.6714099670	0.000000e+00
91.6719032530	0.000000e+00
91.6723965400	0.000000e+00
91.6728898260	0.000000e+00
91.6733831130	0.000000e+00
91.6738763990	0.000000e+00
91.6743696860	0.000000e+00
91.6748629720	0.000000e+00
91.6753562590	0.000000e+00
91.6758495450	0.000000e+00
91.6763428320	0.000000e+00
91.6768361180	0.000000e+00
91.6773294050	0.000000e+00
91.6778226910	0.000000e+00
91.6783159780	0.000000e+00
91.6788092640	0.000000e+00
91.6793025510	0.000000e+00
91.6797958370	0.000000e+00
91.6802891240	0.000000e+00
91.6807824100	0.000000e+00
91.6812756970	0.000000e+00
91.6817689830	0.000000e+00
91.6822622700	0.000000e+00
91.6827555560	0.000000e+00
91.6832488430	0.000000e+00
91.6837421290	0.000000e+00
91.6842354160	0.000000e+00
91.6847287020	0.000000e+00
91.6852219890	0.000000e+00
91.6857152750	0.000000e+00
91.6862085620	0.000000e+00
91.6867018480	0.000000e+00
91.6871951350	0.000000e+00
91.6876884210	0.000000e+00
91.6881817080	0.000000e+00
91.6886749940	0.000000e+00
91.6891682810	0.000000e+00
91.6896615670	0.000000e+00
91.6901548540	0.000000e+00
91.6906481400	0.000000e+00
91.6911414270	0.000000e+00
91.6916347130	0.000000e+00
91.6921280000	0.000000e+00
91.6926212860	0.000000e+00
91.6931145730	2.082701e+00
91.6936078590	1.041663e+00
91.6941011460	3.102947e-01
91.6945944320	0.000000e+00
91.6950877190	0.000000e+00
91.6955810050	2.565673e-01
91.6960742920	0.000000e+00
91.6965675780	0.000000e+00
91.6970608650	0.000000e+00
91.6975541510	0.000000e+00
91.6980474380	0.000000e+00
91.6985407240	0.000000e+00
91.6990340110	0.000000e+00
91.6995272970	0.000000e+00
91.7000205840	0.000000e+00
91.7005138700	0.000000e+00
91.7010071570	0.000000e+00
91.7015004430	0.000000e+00
91.7019937300	1.470674e-01
91.7024870160	1.703819e-01
91.7029803030	9.369755e-02
91.7034735890	0.000000e+00
91.7039668760	9.518330e-02
91.7044601620	6.377608e-01
91.7049534490	0.000000e+00
91.7054467350	0.000000e+00
91.7059400220	0.000000e+00
91.7064333080	0.000000e+00
91.7069265950	0.000000e+00
91.7074198810	0.000000e+00
91.7079131680	0.000000e+00
91.7084064540	0.000000e+00
91.7088997410	0.000000e+00
91.7093930270	0.000000e+00
91.7098863140	0.000000e+00
91.7103796000	0.000000e+00
91.7108728870	0.000000e+00
91.7113661730	0.000000e+00
91.7118594600	0.000000e+00
91.7123527460	0.000000e+00
91.7128460330	0.000000e+00
91.7133393190	0.000000e+00
91.7138326060	0.000000e+00
91.7143258920	0.000000e+00
91.7148191790	0.000000e+00
91.7153124650	0.000000e+00
91.7158057520	0.000000e+00
91.7162990380	0.000000e+00
91.7167923250	0.000000e+00
91.7172856110	0.000000e+00
91.7177788980	0.000000e+00
91.7182721840	0.000000e+00
91.7187654710	0.000000e+00
91.7192587570	0.000000e+00
91.7197520440	0.000000e+00
91.7202453300	0.000000e+00
91.7207386170	0.000000e+00
91.7212319030	0.000000e+00
91.7217251900	0.000000e+00
91.7222184760	0.000000e+00
91.7227117630	0.000000e+00
91.7232050490	0.000000e+00
91.7236983360	0.000000e+00
91.7241916220	0.000000e+00
91.7246849090	0.000000e+00
91.7251781950	0.000000e+00
91.7256714820	0.000000e+00
91.7261647680	0.000000e+00
91.7266580550	0.000000e+00
91.7271513410	0.000000e+00
91.7276446280	0.000000e+00
91.7281379140	0.000000e+00
91.7286312010	0.000000e+00
91.7291244870	0.000000e+00
91.7296177740	0.000000e+00
91.7301110600	0.000000e+00
91.7306043470	0.000000e+00
91.7310976330	0.000000e+00
91.7315909200	0.000000e+00
91.7320842060	0.000000e+00
91.7325774930	0.000000e+00
91.7330707790	0.000000e+00
91.7335640660	0.000000e+00
91.7340573520	0.000000e+00
91.7345506390	0.000000e+00
91.7350439250	0.000000e+00
91.7355372120	0.000000e+00
91.7360304980	0.000000e+00
91.7365237850	0.000000e+00
91.7370170720	0.000000e+00
91.7375103580	0.000000e+00
91.7380036450	0.000000e+00
91.7384969310	0.000000e+00
91.7389902180	0.000000e+00
91.7394835040	0.000000e+00
91.7399767910	0.000000e+00
91.7404700770	0.000000e+00
91.7409633640	0.000000e+00
91.7414566500	0.000000e+00
91.7419499370	0.000000e+00
91.7424432230	0.000000e+00
91.7429365100	0.000000e+00
91.7434297960	0.000000e+00
91.7439230830	0.000000e+00
91.7444163690	0.000000e+00
91.7449096560	0.000000e+00
91.7454029420	0.000000e+00
91.7458962290	0.000000e+00
91.7463895150	0.000000e+00
91.7468828020	0.000000e+00
91.7473760880	0.000000e+00
91.7478693750	0.000000e+00
91.7483626610	0.000000e+00
91.7488559480	0.000000e+00
91.7493492340	0.000000e+00
91.7498425210	0.000000e+00
91.7503358070	0.000000e+00
91.7508290940	0.000000e+00
91.7513223800	0.000000e+00
91.7518156670	0.000000e+00
91.7523089530	0.000000e+00
91.7528022400	0.000000e+00
91.7532955260	0.000000e+00
91.7537888130	0.000000e+00
91.7542820990	0.000000e+00
91.7547753860	0.000000e+00
91.7552686720	0.000000e+00
91.7557619590	0.000000e+00
91.7562552450	0.000000e+00
91.7567485320	0.000000e+00
91.7572418180	0.000000e+00
91.7577351050	0.000000e+00
91.7582283910	0.000000e+00
91.7587216780	0.000000e+00
91.7592149640	0.000000e+00
91.7597082510	0.000000e+00
91.7602015370	0.000000e+00
91.7606948240	0.000000e+00
91.7611881100	0.000000e+00
91.7616813970	0.000000e+00
91.7621746830	0.000000e+00
91.7626679700	0.000000e+00
91.7631612560	0.000000e+00
91.7636545430	0.000000e+00
91.7641478290	0.000000e+00
91.7646411160	0.000000e+00
91.7651344020	0.000000e+00
91.7656276890	8.677647e-01
91.7661209750	0.000000e+00
91.7666142620	0.000000e+00
91.7671075480	0.000000e+00
91.7676008350	0.000000e+00
91.7680941210	0.000000e+00
91.7685874080	0.000000e+00
91.7690806940	0.000000e+00
91.7695739810	0.000000e+00
91.7700672670	2.261548e-01
91.7705605540	2.277680e-01
91.7710538400	5.133752e-01
91.7715471270	1.093014e+00
91.7720404130	1.666157e+00
91.7725337000	1.858058e+00
91.7730269860	1.818655e+00
91.7735202730	0.000000e+00
91.7740135590	4.100953e+00
91.7745068460	8.418984e+00
91.7750001320	1.586264e+01
91.7754934190	2.454252e+01
91.7759867050	3.046506e+01
91.7764799920	3.225593e+01
91.7769732780	2.907419e+01
91.7774665650	1.913775e+01
91.7779598510	8.559366e+00
91.7784531380	0.000000e+00
91.7789464240	0.000000e+00
91.7794397110	0.000000e+00
91.7799329970	0.000000e+00
91.7804262840	0.000000e+00
91.7809195700	0.000000e+00
91.7814128570	0.000000e+00
91.7819061430	0.000000e+00
91.7823994300	0.000000e+00
91.7828927160	0.000000e+00
91.7833860030	0.000000e+00
91.7838792890	0.000000e+00
91.7843725760	0.000000e+00
91.7848658620	0.000000e+00
91.7853591490	0.000000e+00
91.7858524350	0.000000e+00
91.7863457220	0.000000e+00
91.7868390080	0.000000e+00
91.7873322950	0.000000e+00
91.7878255810	0.000000e+00
91.7883188680	0.000000e+00
91.7888121540	0.000000e+00
91.7893054410	0.000000e+00
91.7897987270	0.000000e+00
